Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1B,Alec Burleson (43256126),Alec Burleson,43256126,1B,4300,STL@NYM 06/10/2026 07:10PM ET,STL,8.49
OF,Carlos Cortes (43256133),Carlos Cortes,43256133,OF,4200,MIL@ATH 06/10/2026 09:05PM ET,ATH,5.98
OF,Sam Antonacci (43256131),Sam Antonacci,43256131,OF,4200,ATL@CWS 06/10/2026 07:40PM ET,CWS,7.35
SS,Dansby Swanson (43256130),Dansby Swanson,43256130,SS,4200,CHC@COL 06/10/2026 08:40PM ET,CHC,6.30
1B,Christian Walker (43256132),Christian Walker,43256132,1B,4200,HOU@LAA 06/10/2026 09:38PM ET,HOU,8.21
OF,Michael Harris II (43256134),Michael Harris II,43256134,OF,4100,ATL@CWS 06/10/2026 07:40PM ET,ATL,7.98
SS,Bo Bichette (43256135),Bo Bichette,43256135,SS,4100,STL@NYM 06/10/2026 07:10PM ET,NYM,6.18
C,Ivan Herrera (43256136),Ivan Herrera,43256136,C,4100,STL@NYM 06/10/2026 07:10PM ET,STL,8.05
3B/SS,David Hamilton (43256137),David Hamilton,43256137,3B/SS,4000,MIL@ATH 06/10/2026 09:05PM ET,MIL,6.20
RP,Hogan Harris (43256557),Hogan Harris,43256557,P,4000,MIL@ATH 06/10/2026 09:05PM ET,ATH,3.15
RP,DL Hall (43256559),DL Hall,43256559,P,4000,MIL@ATH 06/10/2026 09:05PM ET,MIL,4.02
SP,Chen Zhong-Ao Zhuang (43256562),Chen Zhong-Ao Zhuang,43256562,P,4000,MIL@ATH 06/10/2026 09:05PM ET,ATH,0
SP,Braden Nett (43256569),Braden Nett,43256569,P,4000,MIL@ATH 06/10/2026 09:05PM ET,ATH,0
SP,Henry Baez (43256574),Henry Baez,43256574,P,4000,MIL@ATH 06/10/2026 09:05PM ET,ATH,0
RP,Brooks Kriske (43256590),Brooks Kriske,43256590,P,4000,MIL@ATH 06/10/2026 09:05PM ET,ATH,4.1
RP,Aaron Ashby (43256601),Aaron Ashby,43256601,P,4000,MIL@ATH 06/10/2026 09:05PM ET,MIL,6.04
RP,Craig Yoho (43256604),Craig Yoho,43256604,P,4000,MIL@ATH 06/10/2026 09:05PM ET,MIL,6.48
RP,Grant Anderson (43256615),Grant Anderson,43256615,P,4000,MIL@ATH 06/10/2026 09:05PM ET,MIL,2.98
RP,Abner Uribe (43256616),Abner Uribe,43256616,P,4000,MIL@ATH 06/10/2026 09:05PM ET,MIL,3.27
RP,Justin Sterner (43256628),Justin Sterner,43256628,P,4000,MIL@ATH 06/10/2026 09:05PM ET,ATH,2.96
RP,Mason Barnett (43256634),Mason Barnett,43256634,P,4000,MIL@ATH 06/10/2026 09:05PM ET,ATH,12.8
RP,Angel Zerpa (43256651),Angel Zerpa,43256651,P,4000,MIL@ATH 06/10/2026 09:05PM ET,MIL,1.11
RP,Elvis Alvarado (43256652),Elvis Alvarado,43256652,P,4000,MIL@ATH 06/10/2026 09:05PM ET,ATH,3.32
RP,Brian Fitzpatrick (43256657),Brian Fitzpatrick,43256657,P,4000,MIL@ATH 06/10/2026 09:05PM ET,MIL,3.4
RP,Jared Koenig (43256663),Jared Koenig,43256663,P,4000,MIL@ATH 06/10/2026 09:05PM ET,MIL,3.42
RP,Mark Leiter Jr. (43256664),Mark Leiter Jr.,43256664,P,4000,MIL@ATH 06/10/2026 09:05PM ET,ATH,2.23
RP,Brady Basso (43256665),Brady Basso,43256665,P,4000,MIL@ATH 06/10/2026 09:05PM ET,ATH,0.13
RP,Scott Barlow (43256666),Scott Barlow,43256666,P,4000,MIL@ATH 06/10/2026 09:05PM ET,ATH,2.20
RP,Rob Zastryzny (43256676),Rob Zastryzny,43256676,P,4000,MIL@ATH 06/10/2026 09:05PM ET,MIL,0
RP,Drew Rom (43256684),Drew Rom,43256684,P,4000,MIL@ATH 06/10/2026 09:05PM ET,MIL,4.42
RP,Easton McGee (43256694),Easton McGee,43256694,P,4000,MIL@ATH 06/10/2026 09:05PM ET,MIL,2.65
RP,Michael Kelly (43256709),Michael Kelly,43256709,P,4000,MIL@ATH 06/10/2026 09:05PM ET,ATH,-1.11
RP,Trevor Megill (43256713),Trevor Megill,43256713,P,4000,MIL@ATH 06/10/2026 09:05PM ET,MIL,3.06
RP,Carlos Rodriguez (43256727),Carlos Rodriguez,43256727,P,4000,MIL@ATH 06/10/2026 09:05PM ET,MIL,5.15
RP,Joel Kuhnel (43256732),Joel Kuhnel,43256732,P,4000,MIL@ATH 06/10/2026 09:05PM ET,MIL,2.08
OF,Brandon Marsh (43256139),Brandon Marsh,43256139,OF,4000,PHI@TOR 06/10/2026 07:07PM ET,PHI,7.90
OF,George Springer (43256141),George Springer,43256141,OF,4000,PHI@TOR 06/10/2026 07:07PM ET,TOR,6.09
RP,Lazaro Estrada (43256558),Lazaro Estrada,43256558,P,4000,PHI@TOR 06/10/2026 07:07PM ET,TOR,13.8
RP,Chad Dallas (43256560),Chad Dallas,43256560,P,4000,PHI@TOR 06/10/2026 07:07PM ET,TOR,11.85
RP,Moises Chace (43256568),Moises Chace,43256568,P,4000,PHI@TOR 06/10/2026 07:07PM ET,PHI,0
SP,Lenny Torres (43256573),Lenny Torres,43256573,P,4000,PHI@TOR 06/10/2026 07:07PM ET,PHI,0
SP,Jean Cabrera (43256583),Jean Cabrera,43256583,P,4000,PHI@TOR 06/10/2026 07:07PM ET,PHI,0
RP,Bowden Francis (43256587),Bowden Francis,43256587,P,4000,PHI@TOR 06/10/2026 07:07PM ET,TOR,0
RP,Tim Mayza (43256605),Tim Mayza,43256605,P,4000,PHI@TOR 06/10/2026 07:07PM ET,PHI,3.33
RP,Grant Holman (43256606),Grant Holman,43256606,P,4000,PHI@TOR 06/10/2026 07:07PM ET,PHI,0
RP,Jose Alvarado (43256607),Jose Alvarado,43256607,P,4000,PHI@TOR 06/10/2026 07:07PM ET,PHI,2.41
RP,Kyle Backhus (43256619),Kyle Backhus,43256619,P,4000,PHI@TOR 06/10/2026 07:07PM ET,PHI,2.46
RP,Jeff Hoffman (43256630),Jeff Hoffman,43256630,P,4000,PHI@TOR 06/10/2026 07:07PM ET,TOR,3.54
RP,Yimi Garcia (43256633),Yimi Garcia,43256633,P,4000,PHI@TOR 06/10/2026 07:07PM ET,TOR,0
RP,Tommy Nance (43256636),Tommy Nance,43256636,P,4000,PHI@TOR 06/10/2026 07:07PM ET,TOR,3.23
RP,Jhoan Duran (43256649),Jhoan Duran,43256649,P,4000,PHI@TOR 06/10/2026 07:07PM ET,PHI,4.18
RP,Tanner Banks (43256650),Tanner Banks,43256650,P,4000,PHI@TOR 06/10/2026 07:07PM ET,PHI,2.19
RP,Nolan Hoffman (43256672),Nolan Hoffman,43256672,P,4000,PHI@TOR 06/10/2026 07:07PM ET,PHI,1.7
RP,Louis Varland (43256674),Louis Varland,43256674,P,4000,PHI@TOR 06/10/2026 07:07PM ET,TOR,4.90
RP,Alan Rangel (43256675),Alan Rangel,43256675,P,4000,PHI@TOR 06/10/2026 07:07PM ET,PHI,12.95
RP,Hayden Juenger (43256679),Hayden Juenger,43256679,P,4000,PHI@TOR 06/10/2026 07:07PM ET,TOR,-1.95
RP,Chase Lee (43256689),Chase Lee,43256689,P,4000,PHI@TOR 06/10/2026 07:07PM ET,TOR,-0.03
RP,Brendon Little (43256690),Brendon Little,43256690,P,4000,PHI@TOR 06/10/2026 07:07PM ET,TOR,-1.51
RP,Max Lazar (43256691),Max Lazar,43256691,P,4000,PHI@TOR 06/10/2026 07:07PM ET,PHI,0
RP,Brad Keller (43256693),Brad Keller,43256693,P,4000,PHI@TOR 06/10/2026 07:07PM ET,PHI,3.02
RP,Tyler Rogers (43256699),Tyler Rogers,43256699,P,4000,PHI@TOR 06/10/2026 07:07PM ET,TOR,2.42
RP,Chase Shugart (43256733),Chase Shugart,43256733,P,4000,PHI@TOR 06/10/2026 07:07PM ET,PHI,4.78
RP,Braydon Fisher (43256734),Braydon Fisher,43256734,P,4000,PHI@TOR 06/10/2026 07:07PM ET,TOR,3.63
RP,Joe Mantiply (43256739),Joe Mantiply,43256739,P,4000,PHI@TOR 06/10/2026 07:07PM ET,TOR,3.24
RP,Orion Kerkering (43256741),Orion Kerkering,43256741,P,4000,PHI@TOR 06/10/2026 07:07PM ET,PHI,3.63
RP,Connor Seabold (43256746),Connor Seabold,43256746,P,4000,PHI@TOR 06/10/2026 07:07PM ET,TOR,2.51
3B,Austin Riley (43256140),Austin Riley,43256140,3B,4000,ATL@CWS 06/10/2026 07:40PM ET,ATL,6.54
RP,Prelander Berroa (43256564),Prelander Berroa,43256564,P,4000,ATL@CWS 06/10/2026 07:40PM ET,CWS,0
RP,Joe Jimenez (43256572),Joe Jimenez,43256572,P,4000,ATL@CWS 06/10/2026 07:40PM ET,ATL,0
SP,Tanner McDougal (43256575),Tanner McDougal,43256575,P,4000,ATL@CWS 06/10/2026 07:40PM ET,CWS,0
SP,Ky Bush (43256577),Ky Bush,43256577,P,4000,ATL@CWS 06/10/2026 07:40PM ET,CWS,0
RP,Jhancarlos Lara (43256584),Jhancarlos Lara,43256584,P,4000,ATL@CWS 06/10/2026 07:40PM ET,ATL,0
RP,Anthony Molina (43256588),Anthony Molina,43256588,P,4000,ATL@CWS 06/10/2026 07:40PM ET,ATL,3.9
RP,Austin Pope (43256599),Austin Pope,43256599,P,4000,ATL@CWS 06/10/2026 07:40PM ET,ATL,0
RP,Raisel Iglesias (43256600),Raisel Iglesias,43256600,P,4000,ATL@CWS 06/10/2026 07:40PM ET,ATL,3.98
RP,Dylan Dodd (43256611),Dylan Dodd,43256611,P,4000,ATL@CWS 06/10/2026 07:40PM ET,ATL,5.56
RP,Dylan Lee (43256613),Dylan Lee,43256613,P,4000,ATL@CWS 06/10/2026 07:40PM ET,ATL,4.31
RP,Brandon Eisert (43256614),Brandon Eisert,43256614,P,4000,ATL@CWS 06/10/2026 07:40PM ET,CWS,3.03
RP,Duncan Davitt (43256620),Duncan Davitt,43256620,P,4000,ATL@CWS 06/10/2026 07:40PM ET,CWS,1.65
RP,Wikelman Gonzalez (43256631),Wikelman Gonzalez,43256631,P,4000,ATL@CWS 06/10/2026 07:40PM ET,CWS,0
RP,Daysbel Hernandez (43256635),Daysbel Hernandez,43256635,P,4000,ATL@CWS 06/10/2026 07:40PM ET,ATL,0
RP,Tayler Scott (43256643),Tayler Scott,43256643,P,4000,ATL@CWS 06/10/2026 07:40PM ET,ATL,0
RP,Tyler Schweitzer (43256644),Tyler Schweitzer,43256644,P,4000,ATL@CWS 06/10/2026 07:40PM ET,CWS,-0.45
RP,Tyler Davis (43256648),Tyler Davis,43256648,P,4000,ATL@CWS 06/10/2026 07:40PM ET,CWS,3.06
RP,Hayden Harris (43256656),Hayden Harris,43256656,P,4000,ATL@CWS 06/10/2026 07:40PM ET,ATL,0
RP,Joe Rock (43256658),Joe Rock,43256658,P,4000,ATL@CWS 06/10/2026 07:40PM ET,CWS,0
RP,Tyler Kinley (43256659),Tyler Kinley,43256659,P,4000,ATL@CWS 06/10/2026 07:40PM ET,ATL,3.25
RP,Jordan Hicks (43256662),Jordan Hicks,43256662,P,4000,ATL@CWS 06/10/2026 07:40PM ET,CWS,1.25
RP,Robert Suarez (43256686),Robert Suarez,43256686,P,4000,ATL@CWS 06/10/2026 07:40PM ET,ATL,3.94
RP,Danny Young (43256692),Danny Young,43256692,P,4000,ATL@CWS 06/10/2026 07:40PM ET,ATL,0
RP,Seranthony Dominguez (43256703),Seranthony Dominguez,43256703,P,4000,ATL@CWS 06/10/2026 07:40PM ET,CWS,3.31
RP,Hunter Stratton (43256715),Hunter Stratton,43256715,P,4000,ATL@CWS 06/10/2026 07:40PM ET,ATL,3.65
RP,Chris Murphy (43256716),Chris Murphy,43256716,P,4000,ATL@CWS 06/10/2026 07:40PM ET,CWS,2.12
RP,Bryan Hudson (43256726),Bryan Hudson,43256726,P,4000,ATL@CWS 06/10/2026 07:40PM ET,CWS,3.02
RP,Rolddy Munoz (43256729),Rolddy Munoz,43256729,P,4000,ATL@CWS 06/10/2026 07:40PM ET,ATL,0.9
RP,Jordan Leasure (43256735),Jordan Leasure,43256735,P,4000,ATL@CWS 06/10/2026 07:40PM ET,CWS,2.57
RP,Tyler Gilbert (43256748),Tyler Gilbert,43256748,P,4000,ATL@CWS 06/10/2026 07:40PM ET,CWS,-1.59
C,Moises Ballesteros (43256143),Moises Ballesteros,43256143,C,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,4.91
SP,Gabriel Hughes (43256565),Gabriel Hughes,43256565,P,4000,CHC@COL 06/10/2026 08:40PM ET,COL,0
RP,Jeff Criswell (43256566),Jeff Criswell,43256566,P,4000,CHC@COL 06/10/2026 08:40PM ET,COL,0
RP,RJ Petit (43256570),RJ Petit,43256570,P,4000,CHC@COL 06/10/2026 08:40PM ET,COL,0
SP,Pierson Ohl (43256589),Pierson Ohl,43256589,P,4000,CHC@COL 06/10/2026 08:40PM ET,COL,0
RP,TJ Shook (43256591),TJ Shook,43256591,P,4000,CHC@COL 06/10/2026 08:40PM ET,COL,2.62
RP,Caleb Thielbar (43256594),Caleb Thielbar,43256594,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,2.73
RP,Trent Thornton (43256596),Trent Thornton,43256596,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,3.32
RP,Christian Roa (43256597),Christian Roa,43256597,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,1.36
RP,Ryan Rolison (43256612),Ryan Rolison,43256612,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,4.54
RP,Sammy Peralta (43256621),Sammy Peralta,43256621,P,4000,CHC@COL 06/10/2026 08:40PM ET,COL,-3.5
RP,Daniel Palencia (43256625),Daniel Palencia,43256625,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,3.05
RP,Shelby Miller (43256627),Shelby Miller,43256627,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,0
RP,Juan Mejia (43256655),Juan Mejia,43256655,P,4000,CHC@COL 06/10/2026 08:40PM ET,COL,2.26
RP,Ethan Roberts (43256660),Ethan Roberts,43256660,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,3.27
RP,Victor Vodnik (43256668),Victor Vodnik,43256668,P,4000,CHC@COL 06/10/2026 08:40PM ET,COL,1.17
RP,Zach Agnos (43256669),Zach Agnos,43256669,P,4000,CHC@COL 06/10/2026 08:40PM ET,COL,2.26
RP,Jaden Hill (43256673),Jaden Hill,43256673,P,4000,CHC@COL 06/10/2026 08:40PM ET,COL,1.99
RP,Gavin Hollowell (43256677),Gavin Hollowell,43256677,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,-1.85
RP,Jacob Webb (43256678),Jacob Webb,43256678,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,3.58
RP,Luke Little (43256680),Luke Little,43256680,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,1.05
RP,Brennan Bernardino (43256685),Brennan Bernardino,43256685,P,4000,CHC@COL 06/10/2026 08:40PM ET,COL,1.92
RP,Riley Martin (43256704),Riley Martin,43256704,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,3.82
RP,Doug Nikhazy (43256705),Doug Nikhazy,43256705,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,2.7
RP,Hunter Harvey (43256706),Hunter Harvey,43256706,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,1.85
RP,Porter Hodge (43256711),Porter Hodge,43256711,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,0
RP,Hoby Milner (43256717),Hoby Milner,43256717,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,1.72
RP,Eduarniel Nunez (43256719),Eduarniel Nunez,43256719,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,0
RP,Luis Peralta (43256723),Luis Peralta,43256723,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,0
RP,Welinton Herrera (43256725),Welinton Herrera,43256725,P,4000,CHC@COL 06/10/2026 08:40PM ET,COL,2.48
RP,Phil Maton (43256728),Phil Maton,43256728,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,1.61
RP,Seth Halvorsen (43256736),Seth Halvorsen,43256736,P,4000,CHC@COL 06/10/2026 08:40PM ET,COL,2.66
RP,Tyler Ferguson (43256743),Tyler Ferguson,43256743,P,4000,CHC@COL 06/10/2026 08:40PM ET,CHC,-5.4
RP,Jimmy Herget (43256747),Jimmy Herget,43256747,P,4000,CHC@COL 06/10/2026 08:40PM ET,COL,2.55
RP,Keegan Thompson (43256750),Keegan Thompson,43256750,P,4000,CHC@COL 06/10/2026 08:40PM ET,COL,2.88
SP,David Davalillo (43256563),David Davalillo,43256563,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,0
SP,Winston Santos (43256567),Winston Santos,43256567,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,0
SP,Emiliano Teodo (43256578),Emiliano Teodo,43256578,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,0
SP,Leandro Lopez (43256579),Leandro Lopez,43256579,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,0
RP,James McArthur (43256580),James McArthur,43256580,P,4000,TEX@KC 06/10/2026 07:40PM ET,KC,0
SP,Jose Corniell (43256586),Jose Corniell,43256586,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,0
RP,Beck Way (43256598),Beck Way,43256598,P,4000,TEX@KC 06/10/2026 07:40PM ET,KC,-2
RP,Chris Martin (43256602),Chris Martin,43256602,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,0.89
RP,John Schreiber (43256624),John Schreiber,43256624,P,4000,TEX@KC 06/10/2026 07:40PM ET,KC,1.96
RP,Eli Morgan (43256626),Eli Morgan,43256626,P,4000,TEX@KC 06/10/2026 07:40PM ET,KC,2.07
RP,Carter Baumler (43256638),Carter Baumler,43256638,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,3.54
RP,Nick Mears (43256642),Nick Mears,43256642,P,4000,TEX@KC 06/10/2026 07:40PM ET,KC,2.00
RP,Jakob Junis (43256647),Jakob Junis,43256647,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,3.05
RP,Lucas Erceg (43256653),Lucas Erceg,43256653,P,4000,TEX@KC 06/10/2026 07:40PM ET,KC,1.84
RP,Michel Otanez (43256654),Michel Otanez,43256654,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,0
RP,Matt Strahm (43256681),Matt Strahm,43256681,P,4000,TEX@KC 06/10/2026 07:40PM ET,KC,2.86
RP,Carlos Estevez (43256683),Carlos Estevez,43256683,P,4000,TEX@KC 06/10/2026 07:40PM ET,KC,-14.85
RP,Peyton Gray (43256688),Peyton Gray,43256688,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,4.77
RP,Jalen Beeks (43256695),Jalen Beeks,43256695,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,2.24
RP,Luis Curvelo (43256697),Luis Curvelo,43256697,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,1.33
RP,Robby Ahlstrom (43256707),Robby Ahlstrom,43256707,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,4.18
RP,Gavin Collyer (43256710),Gavin Collyer,43256710,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,2.27
RP,Robert Garcia (43256721),Robert Garcia,43256721,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,1.87
RP,Tyler Alexander (43256722),Tyler Alexander,43256722,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,2.33
RP,Alex Lange (43256730),Alex Lange,43256730,P,4000,TEX@KC 06/10/2026 07:40PM ET,KC,2.90
RP,Eric Cerantola (43256737),Eric Cerantola,43256737,P,4000,TEX@KC 06/10/2026 07:40PM ET,KC,3.6
RP,Cole Winn (43256738),Cole Winn,43256738,P,4000,TEX@KC 06/10/2026 07:40PM ET,TEX,2.48
RP,Steven Cruz (43256744),Steven Cruz,43256744,P,4000,TEX@KC 06/10/2026 07:40PM ET,KC,2.96
2B,Jose Altuve (43256142),Jose Altuve,43256142,2B,4000,HOU@LAA 06/10/2026 09:38PM ET,HOU,6.72
RP,Josh Hader (43256592),Josh Hader,43256592,P,4000,HOU@LAA 06/10/2026 09:38PM ET,HOU,8.05
RP,Robert Stephenson (43256593),Robert Stephenson,43256593,P,4000,HOU@LAA 06/10/2026 09:38PM ET,LAA,0
RP,Hunter Strickland (43256609),Hunter Strickland,43256609,P,4000,HOU@LAA 06/10/2026 09:38PM ET,LAA,0
RP,Logan VanWey (43256610),Logan VanWey,43256610,P,4000,HOU@LAA 06/10/2026 09:38PM ET,HOU,5.38
RP,Angel Perdomo (43256639),Angel Perdomo,43256639,P,4000,HOU@LAA 06/10/2026 09:38PM ET,LAA,0
RP,Ben Joyce (43256640),Ben Joyce,43256640,P,4000,HOU@LAA 06/10/2026 09:38PM ET,LAA,0
RP,Bennett Sousa (43256645),Bennett Sousa,43256645,P,4000,HOU@LAA 06/10/2026 09:38PM ET,HOU,0.94
RP,Tayler Saucedo (43256646),Tayler Saucedo,43256646,P,4000,HOU@LAA 06/10/2026 09:38PM ET,LAA,1.68
RP,Enyel De Los Santos (43256667),Enyel De Los Santos,43256667,P,4000,HOU@LAA 06/10/2026 09:38PM ET,HOU,3.06
RP,Kirby Yates (43256670),Kirby Yates,43256670,P,4000,HOU@LAA 06/10/2026 09:38PM ET,LAA,2.65
RP,Drew Pomeranz (43256671),Drew Pomeranz,43256671,P,4000,HOU@LAA 06/10/2026 09:38PM ET,LAA,1.49
RP,Ryan Zeferjahn (43256682),Ryan Zeferjahn,43256682,P,4000,HOU@LAA 06/10/2026 09:38PM ET,LAA,3.50
RP,Steven Okert (43256700),Steven Okert,43256700,P,4000,HOU@LAA 06/10/2026 09:38PM ET,HOU,2.63
RP,Brent Suter (43256701),Brent Suter,43256701,P,4000,HOU@LAA 06/10/2026 09:38PM ET,LAA,3.62
RP,Bryan Abreu (43256702),Bryan Abreu,43256702,P,4000,HOU@LAA 06/10/2026 09:38PM ET,HOU,2.37
RP,Bryan King (43256712),Bryan King,43256712,P,4000,HOU@LAA 06/10/2026 09:38PM ET,HOU,2.63
RP,Alimber Santa (43256718),Alimber Santa,43256718,P,4000,HOU@LAA 06/10/2026 09:38PM ET,HOU,5.28
RP,Jose Fermin (43256720),Jose Fermin,43256720,P,4000,HOU@LAA 06/10/2026 09:38PM ET,LAA,2.72
RP,Samy Natera Jr. (43256724),Samy Natera Jr.,43256724,P,4000,HOU@LAA 06/10/2026 09:38PM ET,LAA,6.7
RP,Sam Bachman (43256740),Sam Bachman,43256740,P,4000,HOU@LAA 06/10/2026 09:38PM ET,LAA,4.36
RP,Jayden Murray (43256742),Jayden Murray,43256742,P,4000,HOU@LAA 06/10/2026 09:38PM ET,HOU,0.53
SP,Tink Hence (43256561),Tink Hence,43256561,P,4000,STL@NYM 06/10/2026 07:10PM ET,STL,0
RP,Cooper Hjerpe (43256571),Cooper Hjerpe,43256571,P,4000,STL@NYM 06/10/2026 07:10PM ET,STL,0
RP,Anderson Severino (43256576),Anderson Severino,43256576,P,4000,STL@NYM 06/10/2026 07:10PM ET,NYM,0
RP,Dylan Ross (43256581),Dylan Ross,43256581,P,4000,STL@NYM 06/10/2026 07:10PM ET,NYM,0
RP,Daniel Duarte (43256582),Daniel Duarte,43256582,P,4000,STL@NYM 06/10/2026 07:10PM ET,NYM,6.65
RP,Justin Hagenman (43256585),Justin Hagenman,43256585,P,4000,STL@NYM 06/10/2026 07:10PM ET,NYM,0
SP,Riley O'Brien (43256595),Riley O'Brien,43256595,P,4000,STL@NYM 06/10/2026 07:10PM ET,STL,3.19
RP,Devin Williams (43256603),Devin Williams,43256603,P,4000,STL@NYM 06/10/2026 07:10PM ET,NYM,3.31
RP,Brooks Raley (43256608),Brooks Raley,43256608,P,4000,STL@NYM 06/10/2026 07:10PM ET,NYM,3.34
RP,Cionel Perez (43256617),Cionel Perez,43256617,P,4000,STL@NYM 06/10/2026 07:10PM ET,NYM,1.95
RP,Matt Svanson (43256618),Matt Svanson,43256618,P,4000,STL@NYM 06/10/2026 07:10PM ET,STL,1.50
RP,Jonathan Pintaro (43256622),Jonathan Pintaro,43256622,P,4000,STL@NYM 06/10/2026 07:10PM ET,NYM,6.82
RP,Ryne Stanek (43256623),Ryne Stanek,43256623,P,4000,STL@NYM 06/10/2026 07:10PM ET,STL,2.67
RP,Huascar Brazoban (43256629),Huascar Brazoban,43256629,P,4000,STL@NYM 06/10/2026 07:10PM ET,NYM,3.62
RP,Alex Carrillo (43256632),Alex Carrillo,43256632,P,4000,STL@NYM 06/10/2026 07:10PM ET,NYM,0
RP,Reed Garrett (43256637),Reed Garrett,43256637,P,4000,STL@NYM 06/10/2026 07:10PM ET,NYM,0
RP,Joey Gerber (43256641),Joey Gerber,43256641,P,4000,STL@NYM 06/10/2026 07:10PM ET,NYM,5.88
RP,JoJo Romero (43256661),JoJo Romero,43256661,P,4000,STL@NYM 06/10/2026 07:10PM ET,STL,2.68
RP,Chris Roycroft (43256687),Chris Roycroft,43256687,P,4000,STL@NYM 06/10/2026 07:10PM ET,STL,-0.71
RP,Dedniel Nunez (43256696),Dedniel Nunez,43256696,P,4000,STL@NYM 06/10/2026 07:10PM ET,NYM,0
RP,Justin Bruihl (43256698),Justin Bruihl,43256698,P,4000,STL@NYM 06/10/2026 07:10PM ET,STL,1.66
RP,Ryan Fernandez (43256708),Ryan Fernandez,43256708,P,4000,STL@NYM 06/10/2026 07:10PM ET,STL,6.85
RP,George Soriano (43256714),George Soriano,43256714,P,4000,STL@NYM 06/10/2026 07:10PM ET,STL,2.86
RP,A.J. Minter (43256731),A.J. Minter,43256731,P,4000,STL@NYM 06/10/2026 07:10PM ET,NYM,3.5
RP,Austin Warren (43256745),Austin Warren,43256745,P,4000,STL@NYM 06/10/2026 07:10PM ET,NYM,4.67
RP,Luke Weaver (43256749),Luke Weaver,43256749,P,4000,STL@NYM 06/10/2026 07:10PM ET,NYM,3.48
OF,Sal Frelick (43256148),Sal Frelick,43256148,OF,3900,MIL@ATH 06/10/2026 09:05PM ET,MIL,5.5
C,Alejandro Kirk (43256294),Alejandro Kirk,43256294,C,3900,PHI@TOR 06/10/2026 07:07PM ET,TOR,6
2B,Chase Meidroth (43256145),Chase Meidroth,43256145,2B,3900,ATL@CWS 06/10/2026 07:40PM ET,CWS,6.88
SS,Ezequiel Tovar (43256144),Ezequiel Tovar,43256144,SS,3900,CHC@COL 06/10/2026 08:40PM ET,COL,5.31
OF,Tyler Freeman (43256149),Tyler Freeman,43256149,OF,3900,CHC@COL 06/10/2026 08:40PM ET,COL,6.44
1B,Vinnie Pasquantino (43256146),Vinnie Pasquantino,43256146,1B,3900,TEX@KC 06/10/2026 07:40PM ET,KC,6.48
3B,Isaac Paredes (43256147),Isaac Paredes,43256147,3B,3900,HOU@LAA 06/10/2026 09:38PM ET,HOU,6.94
OF,Jorge Soler (43256295),Jorge Soler,43256295,OF,3900,HOU@LAA 06/10/2026 09:38PM ET,LAA,6.95
3B,Max Muncy (43256152),Max Muncy,43256152,3B,3800,MIL@ATH 06/10/2026 09:05PM ET,ATH,6.61
2B,Bryson Stott (43256150),Bryson Stott,43256150,2B,3800,PHI@TOR 06/10/2026 07:07PM ET,PHI,6.52
C,Carson Kelly (43256153),Carson Kelly,43256153,C,3800,CHC@COL 06/10/2026 08:40PM ET,CHC,5.53
OF,Wade Meckler (43256151),Wade Meckler,43256151,OF,3800,HOU@LAA 06/10/2026 09:38PM ET,LAA,8.59
